time,adxl_acceleration_x,adxl_acceleration_y,adxl_acceleration_z,mpl_altitude,mpu_acceleration_x,mpu_acceleration_y,mpu_acceleration_z,mpu_gyroscope_x,mpu_gyroscope_y,mpu_gyroscope_z,mpu_magnetometer_x,mpu_magnetometer_y,mpu_magnetometer_z
1605249525.3555,-3.7658,-31.5774,40.1288,-0.2500,-0.0740,-0.2740,0.6620,0.0000,0.0000,0.0000,-6.8360,-9.8270,0.6100
1605249525.3797,-3.6481,-31.5382,40.1288,0.4375,-0.0750,-0.2730,0.6610,0.0000,0.0000,0.0000,-6.8360,-9.8880,0.6100
1605249525.4038,-3.5304,-31.4205,40.1288,0.9375,-0.0740,-0.2730,0.6560,0.0000,0.0000,0.0000,-6.9580,-9.8270,0.6100
1605249525.4291,-3.6088,-31.5382,40.1288,-0.6250,-0.0750,-0.2750,0.6610,29.6720,-34.9060,-12.1870,-6.8970,-9.7660,0.6100
1605249525.4534,-3.8834,-31.9305,40.1288,-0.3125,-0.0740,-0.2750,0.6590,0.0000,0.0000,0.0000,-6.7750,-9.7660,0.6710
1605249525.4775,-3.6088,-31.5382,40.1288,-1.0000,-0.0750,-0.2730,0.6600,0.0000,0.0000,0.0000,-6.8360,-9.7660,0.6100
1605249525.5029,-3.6873,-31.6559,40.1288,0.3750,-0.0750,-0.2760,0.6610,0.0000,0.0000,0.0000,-6.8360,-9.8880,0.6100
1605249525.5373,-3.7658,-31.6166,40.1288,-0.8125,-0.0740,-0.2710,0.6590,30.3700,-34.5540,-12.1870,-6.8970,-9.8270,0.6100
1605249525.5659,-3.7265,-31.7343,40.1288,-0.1875,-0.0760,-0.2750,0.6580,0.0000,0.0000,0.0000,-6.7140,-9.7660,0.6710
1605249525.5925,-3.6088,-31.5382,40.1288,-0.1250,-0.0750,-0.2740,0.6570,0.0000,0.0000,0.0000,-6.8970,-9.7660,0.6710
1605249525.6230,-3.6873,-31.4990,40.1288,0.6250,-0.0760,-0.2760,0.6590,0.0000,0.0000,0.0000,-6.9580,-9.8270,0.6100
1605249525.6496,-3.6481,-31.5382,40.1288,0.0000,-0.0750,-0.2740,0.6590,0.0000,0.0000,0.0000,-6.8970,-9.8270,0.7320
1605249525.6772,-3.8050,-31.8912,40.1288,0.3750,-0.0750,-0.2730,0.6620,28.9730,-34.9060,-12.8640,-6.8970,-9.8880,0.6710
1605249525.7009,-4.0011,-31.8912,40.1288,1.0000,-0.0740,-0.2750,0.6580,0.0000,0.0000,0.0000,-6.8360,-9.8270,0.5490
1605249525.7243,-3.6481,-31.5382,40.1288,-1.0000,-0.0770,-0.2740,0.6620,0.0000,0.0000,0.0000,-6.8970,-9.8270,0.6100
1605249525.7478,-3.8442,-31.5382,40.1288,1.5625,-0.0740,-0.2750,0.6580,0.0000,0.0000,0.0000,-6.9580,-9.8270,0.6100
1605249525.7710,-3.9619,-31.6559,40.1288,2.0000,-0.0760,-0.2750,0.6600,0.0000,0.0000,0.0000,-6.8360,-9.8880,0.6710
1605249525.7956,-3.6088,-31.6951,40.1288,0.2500,-0.0770,-0.2740,0.6600,29.4970,-35.4350,-13.0340,-6.8360,-9.9490,0.7320
1605249525.8191,-3.7265,-31.6951,40.1288,-0.1875,-0.0730,-0.2750,0.6610,0.0000,0.0000,0.0000,-6.8970,-9.7050,0.6100
1605249525.8425,-3.6481,-31.4205,40.1288,1.5625,-0.0770,-0.2730,0.6590,0.0000,0.0000,0.0000,-6.8970,-9.7050,0.6100
1605249525.8659,-3.6873,-31.5382,40.1288,0.8750,-0.0780,-0.2750,0.6610,0.0000,0.0000,0.0000,-6.8970,-9.8270,0.6100
1605249525.8893,-3.9227,-31.8520,40.1288,0.5000,-0.0760,-0.2750,0.6550,0.0000,0.0000,0.0000,-6.8970,-9.7660,0.6100
1605249525.9126,-3.4912,-31.4205,40.1288,-1.0625,-0.0750,-0.2730,0.6590,0.0000,0.0000,0.0000,-6.8970,-9.7660,0.6710
1605249525.9372,-3.6481,-31.4990,40.1288,-0.1875,-0.0750,-0.2730,0.6610,29.4970,-35.4350,-11.6790,-6.8360,-9.8270,0.5490
1605249525.9606,-3.8834,-31.5774,40.1288,-2.0625,-0.0750,-0.2740,0.6570,0.0000,0.0000,0.0000,-6.8970,-9.8270,0.6100
1605249525.9839,-3.5696,-31.5774,40.1288,-0.2500,-0.0760,-0.2740,0.6590,0.0000,0.0000,0.0000,-6.8970,-9.7660,0.6100
1605249526.0075,-3.7658,-31.3813,40.1288,1.5000,-0.0750,-0.2760,0.6590,0.0000,0.0000,0.0000,-6.8360,-9.9490,0.5490
1605249526.0308,-3.5304,-31.4205,40.1288,0.4375,-0.0760,-0.2720,0.6610,0.0000,0.0000,0.0000,-6.8970,-9.7050,0.6100
1605249526.0554,-3.5696,-31.4990,40.1288,1.2500,-0.0760,-0.2750,0.6580,30.0210,-35.6120,-13.8800,-6.7750,-9.8270,0.6100
1605249526.0789,-3.9619,-31.7735,40.1288,0.0000,-0.0760,-0.2760,0.6600,0.0000,0.0000,0.0000,-6.8970,-9.8270,0.5490
1605249526.1022,-3.7265,-31.5382,40.1288,1.1250,-0.0740,-0.2740,0.6600,0.0000,0.0000,0.0000,-6.8360,-9.8270,0.6100
1605249526.1256,-3.6873,-31.4990,40.1288,1.4375,-0.0750,-0.2740,0.6590,0.0000,0.0000,0.0000,-6.8970,-9.8270,0.7320
1605249526.1467,-3.7658,-31.3421,40.1288,0.0000,-0.0750,-0.2740,0.6610,0.0000,0.0000,0.0000,-6.8970,-9.7660,0.6100
1605249526.1798,-3.6088,-31.5382,40.1288,0.6250,-0.0750,-0.2740,0.6610,28.9730,-34.2010,-11.8490,-6.7750,-9.7660,0.6100
1605249526.2083,-3.6873,-31.4990,40.1288,0.6875,-0.0760,-0.2740,0.6590,0.0000,0.0000,0.0000,-6.8970,-9.7660,0.6710
1605249526.2357,-3.6481,-31.5382,40.1288,-0.5625,-0.0760,-0.2750,0.6600,0.0000,0.0000,0.0000,-6.8970,-9.7660,0.6100
1605249526.2683,-3.6481,-31.5382,40.1288,0.4375,-0.0770,-0.2730,0.6610,0.0000,0.0000,0.0000,-6.8360,-9.7660,0.6100
1605249526.2970,-3.6873,-31.5774,40.1288,-0.6875,-0.0760,-0.2740,0.6620,30.8930,-34.7300,-13.3720,-6.8970,-9.7660,0.4880
1605249526.3284,-3.6481,-31.5382,40.1288,3.4376,-0.0730,-0.2730,0.6580,0.0000,0.0000,0.0000,-6.8360,-9.8270,0.6100
1605249526.3558,-3.6873,-31.6166,40.1288,-0.3125,-0.0750,-0.2750,0.6600,0.0000,0.0000,0.0000,-6.8970,-9.7660,0.6100
1605249526.3997,-3.6481,-31.4597,40.1288,-1.1875,-0.0750,-0.2750,0.6590,0.0000,0.0000,0.0000,-7.0190,-9.7660,0.6100
1605249526.4246,-3.6481,-31.5382,40.1288,0.0625,-0.0770,-0.2740,0.6570,30.8930,-35.4350,-11.6790,-6.9580,-9.7660,0.7320
1605249526.4498,-3.6088,-31.5382,40.1288,-0.0625,-0.0760,-0.2740,0.6610,0.0000,0.0000,0.0000,-6.8360,-9.8270,0.6710
1605249526.4743,-3.6481,-31.6166,40.1288,-0.3750,-0.0750,-0.2740,0.6600,0.0000,0.0000,0.0000,-6.8970,-9.8270,0.6100
1605249526.4943,-3.8834,-31.4990,40.1288,-0.5625,-0.0750,-0.2740,0.6610,0.0000,0.0000,0.0000,-6.8970,-9.7660,0.6710
1605249526.5185,-3.6088,-31.4990,40.1288,-1.5625,-0.0730,-0.2730,0.6590,0.0000,0.0000,0.0000,-6.8360,-9.8270,0.6100
1605249526.5412,-3.5304,-31.6559,40.1288,0.0000,-0.0760,-0.2730,0.6600,0.0000,0.0000,0.0000,-6.8360,-9.8270,0.6710
1605249526.5716,-3.8050,-31.5774,40.1288,0.6250,-0.0740,-0.2750,0.6610,29.1480,-35.0830,-13.0340,-6.8360,-9.7660,0.6710
1605249526.5986,-3.9227,-31.7735,40.1288,-3.0625,-0.0750,-0.2740,0.6600,0.0000,0.0000,0.0000,-6.7750,-9.8270,0.6710
1605249526.6259,-3.6481,-31.4990,40.1288,-0.6875,-0.0770,-0.2730,0.6600,0.0000,0.0000,0.0000,-6.7750,-9.8270,0.6100
1605249526.6583,-3.6481,-31.5774,40.1288,-2.1875,-0.0750,-0.2740,0.6620,0.0000,0.0000,0.0000,-6.8970,-9.7050,0.6710
1605249526.6894,-3.6481,-31.6166,40.1288,1.3750,-0.0760,-0.2740,0.6610,27.9260,-35.2590,-13.2030,-6.8970,-9.8270,0.5490
1605249526.7194,-3.7265,-31.5382,40.1288,1.1875,-0.0760,-0.2760,0.6560,0.0000,0.0000,0.0000,-6.7750,-9.7660,0.6100
1605249526.7464,-3.6481,-31.5382,40.1288,0.1875,-0.0750,-0.2750,0.6600,0.0000,0.0000,0.0000,-6.8970,-9.7660,0.6100
1605249526.7703,-3.6088,-31.6166,40.1288,1.2500,-0.0760,-0.2750,0.6590,0.0000,0.0000,0.0000,-6.8360,-9.8270,0.5490
1605249526.7860,-3.8050,-31.3421,40.1288,-2.6875,-0.0760,-0.2730,0.6600,0.0000,0.0000,0.0000,-6.8970,-9.8270,0.5490
1605249526.8106,-3.6088,-31.6166,40.1288,2.0000,-0.0740,-0.2730,0.6590,29.1480,-36.1410,-12.3560,-6.8360,-9.8880,0.6100
1605249526.8342,-3.5696,-31.4205,40.1288,0.1250,-0.0760,-0.2750,0.6620,0.0000,0.0000,0.0000,-6.8970,-9.8270,0.6100
1605249526.8581,-4.0011,-31.7343,40.1288,0.6250,-0.0740,-0.2750,0.6600,0.0000,0.0000,0.0000,-6.8360,-9.7660,0.5490
1605249526.8818,-3.6088,-31.4990,40.1288,-0.4375,-0.0760,-0.2750,0.6600,0.0000,0.0000,0.0000,-6.8970,-9.7660,0.6100
1605249526.9051,-3.8442,-31.6951,40.1288,-0.6250,-0.0770,-0.2730,0.6590,0.0000,0.0000,0.0000,-6.7750,-9.7660,0.6710
1605249526.9284,-3.6873,-31.5382,40.1288,-1.3750,-0.0740,-0.2740,0.6620,0.0000,0.0000,0.0000,-6.8970,-9.8270,0.6100
1605249526.9532,-3.6088,-31.5382,40.1288,-1.1875,-0.0760,-0.2750,0.6610,30.3700,-35.9640,-12.5260,-6.8360,-9.8270,0.6100
1605249526.9767,-3.6088,-31.6166,40.1288,-2.5625,-0.0760,-0.2760,0.6610,0.0000,0.0000,0.0000,-6.8970,-9.7660,0.6710
1605249527.0000,-3.6088,-31.4990,40.1288,1.0000,-0.0760,-0.2730,0.6620,0.0000,0.0000,0.0000,-6.8970,-9.7050,0.7320
1605249527.0234,-3.7265,-31.6166,40.1288,1.5625,-0.0740,-0.2730,0.6610,0.0000,0.0000,0.0000,-6.8970,-9.7660,0.6100
1605249527.0469,-3.7658,-31.4597,40.1288,0.2500,-0.0770,-0.2740,0.6590,0.0000,0.0000,0.0000,-6.8360,-9.7660,0.6100
1605249527.0715,-3.6873,-31.4597,40.1288,1.0000,-0.0750,-0.2750,0.6590,30.7190,-34.5540,-12.5260,-6.9580,-9.8880,0.6100
1605249527.0948,-3.7265,-31.7343,40.1288,1.5625,-0.0780,-0.2740,0.6610,0.0000,0.0000,0.0000,-6.8360,-9.7660,0.4880
1605249527.1183,-3.8050,-31.4597,40.1288,1.1250,-0.0750,-0.2720,0.6600,0.0000,0.0000,0.0000,-6.8360,-9.8270,0.6100
1605249527.1417,-3.6873,-31.6559,40.1288,-3.0625,-0.0730,-0.2740,0.6620,0.0000,0.0000,0.0000,-6.8360,-9.7660,0.6100
1605249527.1650,-3.2950,-31.3813,40.1288,-0.1875,-0.0760,-0.2750,0.6590,0.0000,0.0000,0.0000,-6.8360,-9.8270,0.6710
1605249527.1896,-3.6481,-31.5382,40.1288,1.1250,-0.0770,-0.2730,0.6590,30.3700,-35.6120,-12.1870,-6.9580,-9.7660,0.6100
1605249527.2130,-3.8442,-31.5382,40.1288,1.5625,-0.0740,-0.2750,0.6630,0.0000,0.0000,0.0000,-6.8360,-9.8270,0.6100
1605249527.2365,-3.9227,-31.4990,40.1288,0.7500,-0.0750,-0.2730,0.6590,0.0000,0.0000,0.0000,-6.8970,-9.7660,0.6100
1605249527.2598,-3.6088,-31.5382,40.1288,2.4375,-0.0750,-0.2720,0.6580,0.0000,0.0000,0.0000,-6.8970,-9.8270,0.4880
1605249527.2833,-3.9619,-31.8520,40.1288,1.5625,-0.0750,-0.2740,0.6590,0.0000,0.0000,0.0000,-6.8970,-9.7050,0.6710
1605249527.3066,-3.6873,-31.5774,40.1288,1.0625,-0.0750,-0.2740,0.6600,0.0000,0.0000,0.0000,-6.8970,-9.8880,0.6100
1605249527.3313,-3.6481,-31.5382,40.1288,2.1250,-0.0770,-0.2740,0.6610,31.0680,-35.6120,-11.8490,-6.8970,-9.7660,0.6100
1605249527.3547,-3.6873,-31.5774,40.1288,-1.4375,-0.0760,-0.2760,0.6590,0.0000,0.0000,0.0000,-6.8970,-9.8270,0.6100
1605249527.3782,-3.5304,-31.5382,40.1288,-1.1250,-0.0760,-0.2720,0.6560,0.0000,0.0000,0.0000,-6.8360,-9.7660,0.6100
1605249527.4016,-3.5304,-31.6166,40.1288,-0.6250,-0.0730,-0.2740,0.6590,0.0000,0.0000,0.0000,-6.9580,-9.7660,0.5490
1605249527.4295,-3.4519,-31.3421,40.1288,1.5625,-0.0750,-0.2740,0.6590,0.0000,0.0000,0.0000,-6.9580,-9.7660,0.6710
1605249527.4542,-3.6088,-31.4990,40.1288,1.2500,-0.0760,-0.2750,0.6600,29.6720,-35.2590,-12.5260,-6.8360,-9.8270,0.6100
1605249527.4775,-3.6088,-31.4205,40.1288,0.8125,-0.0770,-0.2750,0.6610,0.0000,0.0000,0.0000,-6.8360,-9.8880,0.5490
1605249527.5009,-3.4912,-31.5774,40.1288,1.4375,-0.0740,-0.2750,0.6620,0.0000,0.0000,0.0000,-7.0190,-9.8270,0.6100
1605249527.5243,-3.8442,-31.4990,40.1288,0.1250,-0.0740,-0.2710,0.6590,0.0000,0.0000,0.0000,-6.8360,-9.8270,0.6710
1605249527.5477,-3.6088,-31.5382,40.1288,0.7500,-0.0770,-0.2740,0.6590,0.0000,0.0000,0.0000,-6.8360,-9.7660,0.6100
1605249527.5723,-3.6481,-31.3813,40.1288,-0.3125,-0.0770,-0.2750,0.6600,29.3220,-33.8490,-13.2030,-7.0190,-9.8270,0.6710
1605249527.5958,-3.5304,-31.3028,40.1288,0.6875,-0.0750,-0.2750,0.6620,0.0000,0.0000,0.0000,-6.8360,-9.8270,0.5490
1605249527.6196,-3.7658,-31.5774,40.1288,0.7500,-0.0760,-0.2740,0.6590,0.0000,0.0000,0.0000,-6.9580,-9.8880,0.5490
1605249527.6464,-3.4912,-31.7735,40.1288,1.3125,-0.0760,-0.2750,0.6620,0.0000,0.0000,0.0000,-6.8970,-9.7050,0.6100
1605249527.6704,-3.4912,-31.4597,40.1288,1.9375,-0.0750,-0.2730,0.6580,0.0000,0.0000,0.0000,-6.8360,-9.8270,0.6710
1605249527.6957,-3.7658,-31.4990,40.1288,0.3125,-0.0760,-0.2720,0.6610,29.3220,-35.2590,-13.5410,-6.8360,-9.8270,0.5490
1605249527.7199,-3.6481,-31.3813,40.1288,1.3750,-0.0750,-0.2750,0.6600,0.0000,0.0000,0.0000,-6.8970,-9.7660,0.6100
1605249527.7440,-3.7658,-31.6559,40.1288,-1.0625,-0.0750,-0.2720,0.6630,0.0000,0.0000,0.0000,-6.8360,-9.7660,0.5490
1605249527.7683,-3.6481,-31.4990,40.1288,2.1250,-0.0760,-0.2720,0.6620,0.0000,0.0000,0.0000,-6.8360,-9.8270,0.6100
1605249527.7925,-3.5304,-31.4990,40.1288,-0.6875,-0.0750,-0.2740,0.6580,0.0000,0.0000,0.0000,-6.8360,-9.8270,0.6100
1605249527.8168,-3.6481,-31.5382,40.1288,-0.1875,-0.0770,-0.2740,0.6610,0.0000,0.0000,0.0000,-6.8970,-9.7050,0.6710
1605249527.8422,-3.5304,-31.7343,40.1288,-2.0000,-0.0740,-0.2720,0.6590,28.1010,-35.7880,-13.0340,-6.8970,-9.8270,0.6100
1605249527.8665,-3.5304,-31.4597,40.1288,1.3750,-0.0750,-0.2720,0.6590,0.0000,0.0000,0.0000,-6.8970,-9.7660,0.6710
1605249527.8908,-3.6873,-31.4990,40.1288,4.0001,-0.0780,-0.2730,0.6590,0.0000,0.0000,0.0000,-6.8360,-9.7660,0.6100
1605249527.9149,-3.6481,-31.6166,40.1288,1.3750,-0.0760,-0.2750,0.6620,0.0000,0.0000,0.0000,-6.9580,-9.7050,0.6100
1605249527.9394,-3.8050,-31.6559,40.1288,-0.9375,-0.0770,-0.2740,0.6590,0.0000,0.0000,0.0000,-6.8970,-9.7660,0.7320
1605249527.9648,-3.6873,-31.4597,40.1288,-0.0625,-0.0750,-0.2730,0.6620,29.8460,-34.3780,-12.0180,-6.7750,-9.8270,0.6100
1605249527.9889,-3.6873,-31.5382,40.1288,-3.1250,-0.0770,-0.2740,0.6610,0.0000,0.0000,0.0000,-6.8360,-9.6440,0.6710
1605249528.0130,-3.9619,-31.7735,40.1288,0.6250,-0.0760,-0.2730,0.6630,0.0000,0.0000,0.0000,-6.8970,-9.7660,0.6100
1605249528.0372,-3.6481,-31.5382,40.1288,0.5000,-0.0750,-0.2740,0.6610,0.0000,0.0000,0.0000,-6.8360,-9.7660,0.6100
1605249528.0613,-3.8050,-32.0089,40.1288,0.5625,-0.0760,-0.2750,0.6590,0.0000,0.0000,0.0000,-6.8360,-9.8880,0.6710
1605249528.0921,-3.5696,-31.4990,40.1288,-0.5625,-0.0730,-0.2750,0.6630,29.3220,-34.9060,-12.5260,-6.8360,-9.7660,0.6100
1605249528.1164,-3.6088,-31.5774,40.1288,0.5625,-0.0750,-0.2740,0.6600,0.0000,0.0000,0.0000,-6.8970,-9.8270,0.6710
1605249528.1418,-3.5304,-31.5382,40.1288,4.9376,-0.0740,-0.2750,0.6610,0.0000,0.0000,0.0000,-6.8970,-9.8270,0.6710
1605249528.1684,-3.6481,-31.4990,40.1288,-0.2500,-0.0740,-0.2740,0.6590,0.0000,0.0000,0.0000,-6.8360,-9.8270,0.6100
1605249528.1926,-3.4912,-31.4597,40.1288,1.8125,-0.0770,-0.2740,0.6570,0.0000,0.0000,0.0000,-6.8360,-9.8880,0.6100
1605249528.2122,-3.6481,-31.5382,40.1288,-1.0625,-0.0740,-0.2750,0.6630,30.7190,-34.5540,-13.8800,-6.8970,-9.8270,0.6100
1605249528.2366,-3.6481,-31.4990,40.1288,-0.6875,-0.0750,-0.2730,0.6610,0.0000,0.0000,0.0000,-6.7750,-9.7660,0.7320
1605249528.2648,-3.8442,-31.4597,40.1288,1.1875,-0.0740,-0.2730,0.6610,0.0000,0.0000,0.0000,-6.7750,-9.8270,0.6100
1605249528.2906,-3.8442,-31.7343,40.1288,-0.9375,-0.0770,-0.2740,0.6630,0.0000,0.0000,0.0000,-6.8360,-9.8270,0.6100
1605249528.3140,-3.6481,-31.4990,40.1288,1.7500,-0.0750,-0.2750,0.6570,0.0000,0.0000,0.0000,-6.9580,-9.8270,0.6100
1605249528.3391,-3.7265,-31.6951,40.1288,0.1250,-0.0750,-0.2740,0.6620,30.5440,-35.0830,-12.3560,-6.8970,-9.7050,0.6710
1605249528.3670,-3.5304,-31.6166,40.1288,-1.8125,-0.0750,-0.2740,0.6610,0.0000,0.0000,0.0000,-6.8360,-9.8270,0.6710
1605249528.3903,-3.7265,-31.4205,40.1288,-1.7500,-0.0750,-0.2750,0.6580,0.0000,0.0000,0.0000,-6.8970,-9.7660,0.6710
1605249528.4142,-3.6481,-31.5382,40.1288,0.6250,-0.0760,-0.2730,0.6580,0.0000,0.0000,0.0000,-6.8360,-9.8880,0.6710
1605249528.4375,-3.5696,-31.6166,40.1288,-0.5625,-0.0750,-0.2740,0.6590,0.0000,0.0000,0.0000,-6.8970,-9.7050,0.6710
1605249528.4667,-3.7265,-31.6166,40.1288,0.5000,-0.0750,-0.2740,0.6620,29.1480,-35.4350,-12.0180,-6.7750,-9.7050,0.6710
1605249528.4903,-3.5696,-31.3813,40.1288,0.6250,-0.0750,-0.2740,0.6580,0.0000,0.0000,0.0000,-6.7750,-9.8270,0.6100
1605249528.5136,-3.6481,-31.4597,40.1288,3.1875,-0.0770,-0.2730,0.6620,0.0000,0.0000,0.0000,-6.9580,-9.7050,0.6710
1605249528.5373,-3.8442,-31.8520,40.1288,-2.3125,-0.0770,-0.2750,0.6560,0.0000,0.0000,0.0000,-6.7140,-9.8270,0.5490
1605249528.5651,-3.6088,-31.5382,40.1288,1.0625,-0.0770,-0.2720,0.6630,0.0000,0.0000,0.0000,-6.8360,-9.8270,0.6710
1605249528.5896,-3.8050,-31.6559,40.1288,-0.5625,-0.0750,-0.2750,0.6580,30.0210,-35.6120,-12.8640,-6.8360,-9.7050,0.6100
1605249528.6132,-3.6873,-31.4990,40.1288,1.0000,-0.0750,-0.2760,0.6600,0.0000,0.0000,0.0000,-6.8970,-9.7050,0.6100
1605249528.6471,-3.7265,-31.6951,40.1288,1.2500,-0.0770,-0.2730,0.6590,0.0000,0.0000,0.0000,-6.7750,-9.8270,0.6710
1605249528.6763,-3.6088,-31.5382,40.1288,0.1875,-0.0760,-0.2740,0.6580,0.0000,0.0000,0.0000,-6.8360,-9.7660,0.5490
1605249528.7054,-4.0011,-31.6559,40.1288,0.6875,-0.0750,-0.2750,0.6590,0.0000,0.0000,0.0000,-6.8360,-9.7050,0.6100
1605249528.7301,-3.7265,-31.6166,40.1288,3.1875,-0.0760,-0.2750,0.6640,29.4970,-35.0830,-13.0340,-6.8970,-9.8270,0.6710
1605249528.7638,-3.6481,-31.5382,40.1288,-0.0625,-0.0760,-0.2740,0.6600,0.0000,0.0000,0.0000,-6.8970,-9.8880,0.5490
1605249528.7967,-3.5696,-31.5774,40.1288,0.3125,-0.0760,-0.2760,0.6570,0.0000,0.0000,0.0000,-6.8360,-9.8270,0.6100
1605249528.8244,-3.7265,-31.5382,40.1288,1.5625,-0.0770,-0.2730,0.6590,0.0000,0.0000,0.0000,-6.7140,-9.7660,0.6100
1605249528.8418,-4.1188,-31.7735,40.1288,3.8751,-0.0750,-0.2730,0.6620,29.4970,-35.4350,-12.6950,-6.8360,-9.7660,0.6100
1605249528.8622,-3.8050,-31.3421,40.1288,3.0000,-0.0760,-0.2740,0.6630,0.0000,0.0000,0.0000,-6.8360,-9.8270,0.7320
1605249528.8766,-3.5696,-31.3813,40.1288,-2.0625,-0.0770,-0.2750,0.6610,0.0000,0.0000,0.0000,-6.7140,-9.7660,0.6710
1605249528.8955,-3.6873,-31.4205,40.1288,-1.5625,-0.0740,-0.2760,0.6590,0.0000,0.0000,0.0000,-6.8970,-9.7660,0.6100
1605249528.9188,-3.9227,-31.5382,40.1288,-1.8750,-0.0760,-0.2740,0.6580,0.0000,0.0000,0.0000,-6.8360,-9.8270,0.6710
1605249528.9371,-3.6481,-31.5382,40.1288,1.7500,-0.0760,-0.2740,0.6600,0.0000,0.0000,0.0000,-6.8970,-9.8270,0.6710
1605249528.9604,-3.6481,-31.5774,40.1288,0.6250,-0.0730,-0.2730,0.6610,0.0000,0.0000,0.0000,-6.8970,-9.8270,0.7320
1605249528.9901,-3.5304,-31.5382,40.1288,2.9375,-0.0750,-0.2730,0.6590,30.0210,-35.2590,-13.5410,-6.8970,-9.8880,0.6100
1605249529.0167,-3.7658,-31.5774,40.1288,-0.1875,-0.0750,-0.2740,0.6610,0.0000,0.0000,0.0000,-6.8970,-9.8270,0.6710
1605249529.0401,-3.4912,-31.4990,40.1288,1.0000,-0.0760,-0.2750,0.6580,0.0000,0.0000,0.0000,-6.8970,-9.8270,0.6100
1605249529.0580,-3.8834,-31.6559,40.1288,-0.7500,-0.0770,-0.2750,0.6590,0.0000,0.0000,0.0000,-6.8970,-9.8270,0.6100
1605249529.0697,-3.6481,-31.5774,40.1288,-1.3125,-0.0750,-0.2730,0.6600,0.0000,0.0000,0.0000,-6.8970,-9.7660,0.6710
1605249529.0816,-3.8834,-31.8128,40.1288,-0.8750,-0.0750,-0.2750,0.6590,0.0000,0.0000,0.0000,-6.7750,-9.8270,0.4880
1605249529.1000,-3.4912,-31.4597,40.1288,-1.4375,-0.0750,-0.2720,0.6610,30.5440,-35.4350,-12.3560,-6.8360,-9.6440,0.6100
1605249529.1168,-3.7658,-31.5774,40.1288,1.9375,-0.0760,-0.2740,0.6580,0.0000,0.0000,0.0000,-6.8360,-9.7660,0.6100
1605249529.1284,-3.8834,-31.4597,40.1288,-0.9375,-0.0770,-0.2750,0.6610,0.0000,0.0000,0.0000,-6.8360,-9.7660,0.6100
1605249529.1405,-3.7658,-31.5382,40.1288,2.5000,-0.0780,-0.2720,0.6620,0.0000,0.0000,0.0000,-6.8970,-9.8270,0.6100
1605249529.1527,-4.0011,-31.7343,40.1288,-0.3125,-0.0770,-0.2740,0.6600,0.0000,0.0000,0.0000,-6.8360,-9.8270,0.5490
1605249529.1654,-3.4519,-31.6559,40.1288,2.0000,-0.0750,-0.2750,0.6580,0.0000,0.0000,0.0000,-6.7750,-9.8270,0.6100
1605249529.1779,-3.8834,-31.4597,40.1288,1.2500,-0.0750,-0.2730,0.6580,0.0000,0.0000,0.0000,-6.8360,-9.7660,0.6710
1605249529.1897,-3.6481,-31.5382,40.1288,0.0625,-0.0760,-0.2750,0.6600,0.0000,0.0000,0.0000,-6.8970,-9.7660,0.6100
1605249529.2015,-3.8442,-31.4205,40.1288,0.1250,-0.0760,-0.2740,0.6600,0.0000,0.0000,0.0000,-6.8970,-9.8270,0.4880
1605249529.2137,-3.6481,-31.5774,40.1288,0.1875,-0.0760,-0.2760,0.6600,0.0000,0.0000,0.0000,-6.7750,-9.7660,0.6100
1605249529.2267,-3.9227,-31.5774,40.1288,-3.0625,-0.0750,-0.2760,0.6620,31.4170,-34.9060,-12.1870,-6.8970,-9.8270,0.6710
1605249529.2385,-3.9227,-31.6166,40.1288,-1.3125,-0.0750,-0.2750,0.6600,0.0000,0.0000,0.0000,-6.8360,-9.7660,0.6100
1605249529.2504,-3.8442,-31.6559,40.1288,1.6875,-0.0780,-0.2730,0.6610,0.0000,0.0000,0.0000,-6.8360,-9.7660,0.6100
1605249529.2623,-3.4912,-31.7343,40.1288,-1.9375,-0.0770,-0.2730,0.6610,0.0000,0.0000,0.0000,-6.8360,-9.7660,0.6710
1605249529.2742,-3.8834,-31.8128,40.1288,0.1875,-0.0760,-0.2750,0.6580,0.0000,0.0000,0.0000,-6.8360,-9.7660,0.6100
1605249529.2861,-3.7265,-31.7343,40.1288,1.5625,-0.0740,-0.2750,0.6620,0.0000,0.0000,0.0000,-6.8970,-9.8270,0.6100
1605249529.2980,-3.8050,-31.7343,40.1288,-0.3125,-0.0770,-0.2740,0.6610,0.0000,0.0000,0.0000,-6.8970,-9.8270,0.5490
1605249529.3098,-3.8050,-31.6951,40.1288,-2.2500,-0.0760,-0.2730,0.6600,0.0000,0.0000,0.0000,-6.8970,-9.8270,0.6100
1605249529.3218,-3.8442,-31.8128,40.1288,2.8750,-0.0750,-0.2740,0.6630,0.0000,0.0000,0.0000,-6.8970,-9.7050,0.6100
1605249529.3336,-3.6873,-31.4205,40.1288,1.1250,-0.0750,-0.2740,0.6580,0.0000,0.0000,0.0000,-6.8360,-9.7660,0.6100
1605249529.3465,-3.6873,-31.6951,40.1288,1.1875,-0.0760,-0.2730,0.6590,29.8460,-34.0250,-13.7110,-6.8970,-9.7660,0.6100
1605249529.3584,-3.6481,-31.6166,40.1288,-0.8125,-0.0760,-0.2750,0.6610,0.0000,0.0000,0.0000,-6.8970,-9.7050,0.6710
